event_type,event_cause,veh_type,requires_road_closure,hour,day_of_week,month,location_cluster,incident_distance,priority,resolution_minutes,latitude,longitude
unplanned,pot_holes,Unknown,False,23,0,12,25,78.69454774443247,Low,13.337446283333332,12.9514586,77.6214633
unplanned,pot_holes,Unknown,False,23,0,12,25,78.69444044490054,Low,4.747349266666666,12.9513718,77.621369
planned,vip_movement,Unknown,False,20,3,2,0,78.66123067067407,High,51.01121861666666,12.9643399,77.5855341
unplanned,pot_holes,Unknown,False,23,5,12,11,78.74277477970878,Low,5.64293845,12.9800987,77.6655755
unplanned,tree_fall,Unknown,True,7,4,3,23,0.00012137231974455084,Low,105.48941755000001,12.9441328,77.5010682
unplanned,tree_fall,Unknown,False,7,4,3,18,78.73248884448847,Low,2198.129703033333,12.8785528,77.6720521
unplanned,vehicle_breakdown,lcv,False,21,3,2,0,78.66128135155036,High,57.512584100000005,12.9643404,77.5855854
unplanned,tree_fall,Unknown,False,7,4,3,18,78.73234426453746,Low,2195.455865616667,12.8785573,77.6719048
unplanned,congestion,Unknown,False,5,4,3,32,78.67200387430057,High,140.68243668333335,13.044562,77.583011
unplanned,vehicle_breakdown,bmtc_bus,False,22,3,2,30,78.62305164232544,High,123.25879735,13.0317076,77.5355328
unplanned,vehicle_breakdown,heavy_vehicle,False,21,3,2,6,78.5971567971106,High,33.33880418333333,13.0451384,77.5070153
unplanned,vehicle_breakdown,private_bus,False,7,4,3,10,78.6076903361798,High,39.609407000000004,12.9474732,77.5340694
unplanned,vehicle_breakdown,private_bus,False,20,3,2,34,78.72447090995215,Low,153.69220061666667,12.850847,77.6685139
unplanned,vehicle_breakdown,heavy_vehicle,False,21,3,2,14,78.55282422623125,Low,130.8978013,13.0623222,77.459163
planned,construction,Unknown,True,22,3,2,23,2.6181291031846472e-05,Low,23.388425666666667,12.860655,77.4311029
unplanned,vehicle_breakdown,private_car,False,7,4,3,30,78.61480264941274,High,10.150977933333333,13.0355513,77.5265219
unplanned,tree_fall,Unknown,True,8,4,3,7,0.00011428814461974043,Low,66.33405588333333,12.92335,77.58296
unplanned,vehicle_breakdown,bmtc_bus,False,23,3,2,5,78.76467146377816,High,19.117851283333334,12.9390583,77.6946217
unplanned,tree_fall,Unknown,False,8,4,3,34,78.71628069823173,Low,64.12171481666667,12.8509801,77.6601903
unplanned,pot_holes,Unknown,True,0,4,2,1,0.00016452774842498407,Low,3.8479550500000004,13.0817559,77.5482378
unplanned,congestion,Unknown,False,0,4,2,37,78.58860186689861,High,125.60703695000001,12.9891497,77.5077437
unplanned,others,Unknown,True,1,4,2,1,0.00017125653272123944,Low,42.962375916666666,13.0145576,77.5696436
unplanned,tree_fall,Unknown,True,8,4,3,7,0.0001563005118340158,Low,41.898749116666664,12.9232313,77.5904837
unplanned,vehicle_breakdown,private_car,False,22,3,2,4,78.71526203312429,High,169.92076129999998,13.0357481,77.6283566
unplanned,vehicle_breakdown,heavy_vehicle,False,22,3,2,34,78.73833717507405,Low,164.07028266666666,12.8196613,77.6877212
unplanned,road_conditions,Unknown,False,4,4,2,28,78.82427432383572,Low,1107.1190551833336,12.9697862,77.7499252
unplanned,others,Unknown,False,3,4,2,5,78.80336506718888,Low,87.31757433333334,12.9228111,77.7365506
unplanned,vehicle_breakdown,auto,False,4,4,2,0,78.67095710653732,High,177.06836433333334,12.971535,77.5941929
unplanned,vehicle_breakdown,lcv,False,8,4,3,25,78.6838534663475,High,66.1360835,12.96652735,77.60810502
unplanned,vehicle_breakdown,bmtc_bus,False,4,4,2,5,78.74540231891203,High,13.551246716666666,12.926187,77.6772301
unplanned,vehicle_breakdown,private_bus,False,8,4,3,16,78.6666986214638,High,165.17230441666666,13.0077773,77.5838076
unplanned,vehicle_breakdown,bmtc_bus,False,5,4,2,10,78.62611538998298,High,121.563736,12.9750878,77.5481342
unplanned,vehicle_breakdown,others,False,5,4,2,30,78.62495825432974,High,30.630127216666665,13.029877,77.5377738
unplanned,vehicle_breakdown,lcv,False,6,4,2,5,78.75856203045124,High,166.68533233333335,12.9340271,77.6892659
unplanned,vehicle_breakdown,heavy_vehicle,False,6,4,2,34,78.73246624148574,Low,18.773532516666666,12.8353407,77.6791817
unplanned,vehicle_breakdown,lcv,False,6,4,2,9,78.67964616722348,Low,77.06890458333334,12.9163498,77.6122067
unplanned,vehicle_breakdown,lcv,False,5,4,2,25,78.68447906200011,Low,179.13081746666666,12.9948294,77.6040054
unplanned,water_logging,Unknown,False,9,4,3,11,78.71635615819058,High,12.697513383333334,12.9634765,77.6415675
unplanned,accident,Unknown,False,6,4,2,22,78.68673642187018,High,100.99084038333334,13.0775201,77.5924027
unplanned,congestion,Unknown,False,5,4,2,32,78.67203825225103,High,143.15353670000002,13.0445011,77.5830561
unplanned,vehicle_breakdown,bmtc_bus,False,4,4,2,10,78.6262908022504,High,160.05699438333335,12.9754467,77.548252
unplanned,vehicle_breakdown,bmtc_bus,False,4,4,2,10,78.6329552367428,High,158.26627711666666,12.960507,77.5575071
unplanned,vehicle_breakdown,private_car,False,5,4,2,38,78.6659107425262,High,124.02765088333334,12.9963786,77.584919
unplanned,vehicle_breakdown,lcv,False,7,4,3,38,78.66564778020836,High,167.0644484,12.9976941,77.584432
unplanned,water_logging,Unknown,False,9,4,3,25,78.70548116063922,Low,820.8788792,12.9616717,77.6308433
unplanned,vehicle_breakdown,truck,False,13,4,3,14,78.5321207103741,Low,31.917405233333334,13.075025,77.4360233
unplanned,pot_holes,Unknown,False,7,4,2,10,78.61735089580759,High,65572.53684623333,12.9536214,77.5428369
unplanned,construction,Unknown,False,20,4,1,9,78.73293986441304,High,19427.487851333335,12.92001766,77.66562279
unplanned,others,Unknown,False,8,4,2,25,78.68608704196792,Low,101592.23128035,12.967049,77.6102824
unplanned,construction,Unknown,True,13,4,3,33,0.00016051133916934518,Low,22.151704933333335,13.07838,77.427995
unplanned,others,Unknown,False,14,4,3,14,78.54556717699963,Low,21.8535315,13.067431,77.4509417
unplanned,vehicle_breakdown,ksrtc_bus,False,7,4,2,32,78.68430565093685,High,173.7725975,13.0565314,77.5934723
unplanned,accident,Unknown,True,9,4,2,1,4.8961209129244034e-05,High,78.10324393333333,13.0252215,77.5854385
unplanned,vehicle_breakdown,truck,False,14,4,3,14,78.55334341516938,Low,131.36626765,13.0624083,77.459675
unplanned,others,Unknown,False,11,4,2,6,78.57989921928483,Low,22.88492443333333,13.0525889,77.4882603
unplanned,others,Unknown,False,10,4,2,38,78.64132238954414,Low,25.367639116666666,12.9827733,77.5622665
unplanned,others,Unknown,False,11,4,2,6,78.58056672250736,Low,21.77471265,13.0517275,77.4890823
unplanned,vehicle_breakdown,bmtc_bus,False,8,4,2,18,78.73165242985098,Low,177.26282465,12.8764512,77.6715527
unplanned,vehicle_breakdown,bmtc_bus,False,8,4,2,18,78.68920835650559,Low,172.52873961666668,12.8912876,77.6260666
unplanned,others,Unknown,False,11,4,2,6,78.58109154276993,Low,24.210323083333332,13.0519799,77.489572
unplanned,vehicle_breakdown,heavy_vehicle,False,18,4,3,10,78.61505488083908,High,15.771941566666667,12.9520875,77.5407653
unplanned,vehicle_breakdown,heavy_vehicle,False,11,4,2,30,78.62476819900463,High,160.97503673333333,13.0300435,77.5375531
unplanned,accident,Unknown,False,19,4,2,11,78.72331820248085,High,35.95650583333334,12.9595784,77.6492766
unplanned,others,Unknown,False,18,4,2,6,78.6044780720053,High,3.2873561,13.0426261,77.5148623
unplanned,vehicle_breakdown,truck,False,19,4,2,29,78.76444977291105,High,27.471420650000002,12.9557117,77.6916217
unplanned,others,Unknown,False,20,4,2,10,78.59367311562926,High,1922.4556206833333,12.9379783,77.5214433
unplanned,vehicle_breakdown,lcv,False,18,4,2,16,78.66707555505933,High,132.05544243333333,13.010814,77.5836806
unplanned,vehicle_breakdown,heavy_vehicle,False,18,4,3,6,78.59425569218088,Low,133.23323718333333,13.04648015,77.50384754
unplanned,vehicle_breakdown,lcv,False,18,4,2,22,78.68650553894864,High,160.77750596666667,13.0765895,77.5923254
unplanned,pot_holes,Unknown,False,21,4,2,19,78.60499358086462,Low,19.221561183333332,12.8856454,77.541635
unplanned,others,Unknown,False,21,4,2,10,78.5854089102504,High,17.062723,12.9357223,77.5134413
unplanned,vehicle_breakdown,others,False,21,4,2,9,78.73279421317922,High,175.55543029999998,12.92071012,77.66535994
unplanned,vehicle_breakdown,lcv,False,19,4,3,14,78.56845302051899,Low,147.13953213333335,13.055969,77.4760833
planned,construction,Unknown,False,21,4,2,29,78.77560159242402,High,715.3160708166666,12.9694578,77.7006343
unplanned,vehicle_breakdown,lcv,False,21,4,2,20,78.79259789445652,Low,35.28200858333333,13.0200506,77.7094059
unplanned,vehicle_breakdown,bmtc_bus,False,22,4,2,10,78.62073379359356,High,154.75041236666667,12.9556427,77.545929
unplanned,others,Unknown,False,22,4,2,5,78.74355137330369,Low,1.0946856833333334,12.9137365,77.6774246
unplanned,pot_holes,Unknown,False,20,2,12,25,78.69396425824631,Low,83621.89526650001,13.0009179,77.612603
unplanned,others,Unknown,False,22,4,2,5,78.74371535836717,Low,3015.342200966667,12.9137307,77.6775918
unplanned,vehicle_breakdown,ksrtc_bus,True,22,4,2,21,0.00010781252246376319,High,127.79201816666667,12.9964726,77.5845948
unplanned,vehicle_breakdown,heavy_vehicle,False,20,4,2,30,78.6306062018681,High,178.2507373166667,13.026353,77.544093
unplanned,water_logging,Unknown,False,19,4,3,25,78.70516602485505,Low,9.909072633333333,12.9616777,77.6305228
unplanned,vehicle_breakdown,private_car,False,0,5,2,19,78.65173282874815,High,44.024931216666666,12.9061591,77.5856052
unplanned,vehicle_breakdown,ksrtc_bus,False,22,4,2,38,78.66562339188452,High,141.64436341666666,12.9964326,77.5846186
unplanned,vehicle_breakdown,bmtc_bus,False,1,5,2,32,78.65841573046171,High,135.72026885,13.0471823,77.5687914
unplanned,vehicle_breakdown,ksrtc_bus,False,22,4,2,38,78.66562171674393,High,122.87225021666667,12.9964147,77.5846199
unplanned,others,Unknown,False,2,5,2,38,78.65345545770599,Low,6.131501016666666,12.9763384,77.575645
unplanned,vehicle_breakdown,lcv,False,21,4,2,38,78.63904996671452,Low,168.71702161666664,12.981767,77.5601309
unplanned,vehicle_breakdown,bmtc_bus,False,23,4,2,37,78.58608661409058,Low,160.90289249999998,12.9725476,77.5079739
unplanned,accident,Unknown,False,19,4,3,38,78.64674255048477,Low,78.27751071666667,12.9735765,77.5693008
unplanned,vehicle_breakdown,others,False,19,4,3,4,78.73412875327651,High,171.28554983333333,13.022045,77.6497867
unplanned,vehicle_breakdown,truck,False,4,5,2,10,78.60791980746454,High,36.08606705,12.9354371,77.536311
unplanned,pot_holes,Unknown,False,3,5,2,25,78.69738088769884,Low,1.7844767833333333,13.0022947,77.6158366
unplanned,others,Unknown,True,2,6,12,17,3.355964838973735e-05,High,79376.58894188332,13.0415656,77.6118591
unplanned,vehicle_breakdown,taxi,False,2,5,2,32,78.68572195316169,High,173.65435818333333,13.0690187,77.5928063
unplanned,congestion,Unknown,False,2,5,2,28,78.8168143120763,Low,155.8676643166667,12.9397541,77.7473664
unplanned,vehicle_breakdown,others,False,20,4,3,38,78.66858468911055,High,144.95267478333332,12.9859956,77.5893687
unplanned,vehicle_breakdown,lcv,False,6,5,2,18,78.70311448522527,High,31.520581,12.8878816,77.6407286
unplanned,construction,Unknown,False,20,4,3,29,78.77558995940883,High,8801.107613966666,12.9692805,77.7006521
unplanned,vehicle_breakdown,bmtc_bus,False,5,5,2,6,78.59716118550797,High,132.2670444,13.0451892,77.5070112
unplanned,vehicle_breakdown,others,False,19,4,3,5,78.77624125623365,Low,129.4284463,12.9360198,77.7068567
unplanned,vehicle_breakdown,bmtc_bus,False,6,5,2,6,78.60445430063969,High,140.3672169333333,13.0424656,77.5148652
unplanned,vehicle_breakdown,heavy_vehicle,False,19,4,3,29,78.77482762279776,High,154.11380633333334,12.9711964,77.6995594
unplanned,vehicle_breakdown,heavy_vehicle,False,3,5,2,37,78.58986761213374,High,172.00261868333334,12.9883029,77.509169
unplanned,vehicle_breakdown,bmtc_bus,False,6,5,2,38,78.65227137870892,Low,72.34148551666667,12.9898004,77.5721914
unplanned,vehicle_breakdown,bmtc_bus,False,6,5,2,9,78.68774020706705,High,96.52416846666667,12.92227542,77.61942577
unplanned,others,Unknown,False,6,5,2,5,78.7436388777955,Low,2522.9359134833335,12.913843,77.6774956
unplanned,water_logging,Unknown,False,6,5,2,28,78.8267524222868,Low,35883.95345065,12.9772269,77.751196
unplanned,vehicle_breakdown,taxi,False,6,5,2,22,78.70338711145259,High,159.82012375000002,13.1092587,77.6039334
unplanned,tree_fall,Unknown,False,22,4,3,32,78.66219499116212,Low,508.29924916666664,13.0386532,77.5740578
unplanned,vehicle_breakdown,others,False,21,4,3,19,78.63323382563844,High,75.9977643,12.9154072,77.5653126
unplanned,vehicle_breakdown,heavy_vehicle,False,5,5,2,37,78.58116806763259,High,167.44053856666667,12.9891588,77.5002047
unplanned,congestion,Unknown,False,5,5,2,32,78.66959226033751,High,154.33990046666668,13.0454067,77.5804235
unplanned,vehicle_breakdown,bmtc_bus,False,5,5,2,11,78.7444037711071,High,169.8114797833333,13.0107881,77.6620919
unplanned,vehicle_breakdown,bmtc_bus,False,6,5,2,6,78.61064407972937,High,129.95274498333333,13.0380265,77.5218887
unplanned,vehicle_breakdown,taxi,False,8,5,2,25,78.71184475942445,High,10.3593832,12.961075,77.6373946
planned,construction,Unknown,True,22,4,3,21,0.00018774461376772701,Low,197.56925401666666,12.9712598,77.597572
unplanned,vehicle_breakdown,others,False,19,4,3,4,78.7339445473512,High,163.77471913333332,13.0219533,77.6496153
unplanned,accident,Unknown,False,7,5,2,22,78.69552872677644,High,102.29849803333333,13.0967428,77.5980771
unplanned,vehicle_breakdown,lcv,False,9,5,2,32,78.67751550859415,High,10.859763883333333,13.03895,77.5895433
unplanned,vehicle_breakdown,bmtc_bus,False,7,5,2,0,78.65796567221318,High,15303.127078149999,12.9632521,77.5824056
unplanned,tree_fall,Unknown,False,22,4,3,25,78.70236165538026,High,4.53046315,12.97457646,77.62552477
unplanned,procession,Unknown,False,21,4,3,20,78.77431872517495,Low,135.48738856666668,13.0081323,77.6928683
unplanned,vehicle_breakdown,heavy_vehicle,False,20,4,3,32,78.65531421300055,High,126.62809718333332,13.0467793,77.5657141
unplanned,vehicle_breakdown,heavy_vehicle,False,17,5,2,22,78.70225710047102,High,120.29407978333333,13.1083256,77.602945
unplanned,vehicle_breakdown,lcv,False,23,4,3,14,78.542961413806,Low,171.63737559999998,13.0686851,77.4480875
unplanned,vehicle_breakdown,lcv,False,19,4,3,38,78.66979974404902,High,174.99231360000002,12.9834372,77.5910288
unplanned,vehicle_breakdown,heavy_vehicle,False,17,5,2,11,78.74534283936288,High,80.29287384999999,12.9955054,77.6656028
unplanned,others,Unknown,True,23,4,3,17,2.30217288391824e-06,High,11.036760916666667,13.0416934,77.6141348
unplanned,others,Unknown,False,19,5,2,38,78.63961110053802,Low,10.22446045,12.9831222,77.560473
unplanned,vehicle_breakdown,heavy_vehicle,False,18,5,2,9,78.71701840233277,High,16.535819616666668,12.9241031,77.6488026
unplanned,vehicle_breakdown,heavy_vehicle,False,17,5,2,10,78.60874660023062,High,121.93920028333334,12.9480061,77.5350513
unplanned,vehicle_breakdown,heavy_vehicle,False,17,5,2,13,78.71212857441179,High,160.25854011666667,13.1219878,77.6106476
unplanned,others,Unknown,False,20,5,2,10,78.5802776665363,High,36.879956783333334,12.9329717,77.5086981
unplanned,vehicle_breakdown,private_bus,False,21,5,2,10,78.6112578682768,High,153.76327461666668,12.9649995,77.5347577
unplanned,vehicle_breakdown,ksrtc_bus,False,0,5,3,38,78.63492987909207,High,155.38493513333333,12.9979557,77.553242
planned,construction,Unknown,False,21,5,2,32,78.68286090702924,High,7.147983433333334,13.049104,77.5932567
unplanned,water_logging,Unknown,False,21,3,1,19,78.65155789515343,High,12971.988456766667,12.9062767,77.5854083
unplanned,vehicle_breakdown,bmtc_bus,False,21,5,2,25,78.6874023295558,Low,83.28090915,12.9930661,77.6072646
unplanned,protest,Unknown,True,0,5,3,17,5.501863320824865e-05,Low,373.3400940833333,13.0483496,77.6454296
unplanned,vehicle_breakdown,heavy_vehicle,False,22,5,2,10,78.60708599205269,High,145.65105918333333,12.9474857,77.5334546
unplanned,vehicle_breakdown,private_car,False,22,5,2,28,78.83597592343959,Low,23.753307600000003,12.9946463,77.757638
unplanned,vehicle_breakdown,heavy_vehicle,False,20,5,2,0,78.66963100043591,Low,178.25065648333333,12.9389754,77.5982845
unplanned,vehicle_breakdown,bmtc_bus,False,23,5,2,34,78.70658419843788,Low,73.46586393333334,12.8404633,77.6521017
unplanned,vehicle_breakdown,bmtc_bus,False,23,5,2,37,78.58621541604731,High,72.26639076666667,12.990066,77.5051704
unplanned,vehicle_breakdown,lcv,False,23,5,2,32,78.67526696270794,High,92.6707697,13.0332299,77.5882243
unplanned,vehicle_breakdown,bmtc_bus,False,0,6,2,10,78.62075738276795,High,14.565621483333333,12.9559289,77.5459051
unplanned,vehicle_breakdown,bmtc_bus,False,23,5,2,37,78.58623415167982,High,136.21138425,12.9900093,77.5051989
unplanned,vehicle_breakdown,ksrtc_bus,False,0,6,2,20,78.79268821546842,Low,12.90433295,13.0198953,77.7095235
unplanned,tree_fall,Unknown,False,0,5,3,16,78.65473183592054,Low,1.8805729166666665,13.0085344,77.5715468
unplanned,accident,Unknown,False,0,6,2,11,78.75493745373707,High,82.00219771666666,12.9991066,77.6747282
unplanned,vehicle_breakdown,bmtc_bus,False,1,6,2,25,78.6907100301646,Low,172.80448669999998,12.9978016,77.6098254
unplanned,others,Unknown,False,1,5,3,27,78.65914485858535,High,8.7912655,12.8854753,77.5965566
unplanned,vehicle_breakdown,bmtc_bus,False,22,4,3,38,78.6494970720874,Low,164.54036836666668,12.979657,77.5710764
unplanned,others,Unknown,False,1,5,3,27,78.6591632955131,High,21814.1884928,12.8854927,77.5965724
unplanned,road_conditions,Unknown,False,2,6,2,20,78.79182476675373,Low,86671.1932098,13.0161568,77.7092743
unplanned,vehicle_breakdown,heavy_vehicle,False,2,6,2,30,78.62417109292974,High,102.77984246666666,13.030071,77.536943
unplanned,vehicle_breakdown,others,False,2,6,2,16,78.65166432831849,High,165.90997633333333,13.0140206,77.5675162
unplanned,others,Unknown,False,2,6,2,22,78.6978759746985,High,1654.0888105166666,13.1025028,77.5994852
unplanned,vehicle_breakdown,ksrtc_bus,False,1,6,2,6,78.59600177840821,High,104.36068313333334,13.0455545,77.505774
unplanned,vehicle_breakdown,lcv,False,1,5,3,28,78.83678461640226,Low,11.195331366666666,12.99601,77.75823
unplanned,vehicle_breakdown,lcv,False,1,6,2,30,78.64022724289465,High,127.02955433333334,13.0428518,77.5510758
unplanned,vehicle_breakdown,lcv,False,1,6,2,32,78.67645957621221,High,131.36195618333332,13.035473,77.5890568
unplanned,vehicle_breakdown,bmtc_bus,False,3,6,2,37,78.57446300060252,Low,79.53192051666666,12.9519615,77.4996318
unplanned,vehicle_breakdown,others,False,3,6,2,5,78.81302628860121,Low,20.829142666666666,12.8829772,77.752955
unplanned,accident,Unknown,False,2,5,3,22,78.66933895719397,Low,0.8491329833333333,13.0982087,77.5712693
unplanned,vehicle_breakdown,truck,False,2,6,2,14,78.53546242933416,Low,140.77738575,13.0738494,77.4396108
unplanned,vehicle_breakdown,lcv,False,2,6,2,4,78.71423714958806,High,155.4700909,13.0375682,77.6270117
unplanned,vehicle_breakdown,bmtc_bus,False,5,6,2,37,78.58046482410654,Low,17.161753516666668,12.9605694,77.5042779
unplanned,vehicle_breakdown,bmtc_bus,False,4,6,2,10,78.60409852604235,High,121.7480878,12.9423299,77.5312866
